2026-05-31 21:01:00,139 - INFO - Sukses cleaning case_042.txt. 28795 -> 7704 chars, 1164 tokens.
2026-05-31 21:01:17,753 - INFO - Sukses cleaning case_043.txt. 37260 -> 10140 chars, 1525 tokens.
2026-05-31 21:01:28,010 - INFO - Sukses cleaning case_044.txt. 17196 -> 4457 chars, 701 tokens.
2026-05-31 21:01:42,698 - INFO - Sukses cleaning case_045.txt. 26873 -> 7309 chars, 1113 tokens.
2026-06-05 15:08:40,845 - INFO - Sukses cleaning case_001.txt. 56874 -> 12414 chars, 1903 tokens.
2026-06-05 15:10:47,952 - INFO - Sukses cleaning case_002.txt. 54888 -> 15895 chars, 2487 tokens.
2026-06-05 15:11:59,181 - INFO - Sukses cleaning case_003.txt. 25141 -> 6136 chars, 928 tokens.
2026-06-05 15:13:05,834 - INFO - Sukses cleaning case_004.txt. 49205 -> 10554 chars, 1681 tokens.
2026-06-05 15:13:49,856 - INFO - Sukses cleaning case_005.txt. 40680 -> 9920 chars, 1514 tokens.
2026-06-05 15:14:15,496 - INFO - Sukses cleaning case_006.txt. 26363 -> 5863 chars, 919 tokens.
2026-06-05 15:14:55,176 - INFO - Sukses cleaning case_007.txt. 36653 -> 9846 chars, 1534 tokens.
2026-06-05 15:15:50,385 - INFO - Sukses cleaning case_008.txt. 45501 -> 12076 chars, 1871 tokens.
2026-06-05 15:16:31,562 - INFO - Sukses cleaning case_009.txt. 42895 -> 11706 chars, 1813 tokens.
2026-06-05 15:17:07,848 - INFO - Sukses cleaning case_010.txt. 43713 -> 11145 chars, 1716 tokens.
2026-06-05 15:17:33,506 - INFO - Sukses cleaning case_011.txt. 26181 -> 6240 chars, 966 tokens.
2026-06-05 15:18:22,005 - INFO - Sukses cleaning case_012.txt. 33342 -> 8498 chars, 1290 tokens.
2026-06-05 15:19:29,313 - INFO - Sukses cleaning case_013.txt. 49435 -> 13429 chars, 2024 tokens.
2026-06-05 15:21:07,265 - INFO - Sukses cleaning case_014.txt. 61292 -> 18309 chars, 2825 tokens.
2026-06-05 15:22:05,995 - INFO - Sukses cleaning case_015.txt. 75968 -> 15740 chars, 2419 tokens.
2026-06-05 15:22:58,288 - INFO - Sukses cleaning case_016.txt. 42571 -> 10553 chars, 1583 tokens.
2026-06-05 15:23:40,630 - INFO - Sukses cleaning case_017.txt. 28815 -> 8422 chars, 1295 tokens.
2026-06-05 15:24:17,496 - INFO - Sukses cleaning case_018.txt. 55101 -> 11811 chars, 1866 tokens.
2026-06-05 15:24:41,472 - INFO - Sukses cleaning case_019.txt. 37782 -> 9120 chars, 1465 tokens.
2026-06-05 15:25:13,277 - INFO - Sukses cleaning case_020.txt. 30535 -> 7411 chars, 1158 tokens.
2026-06-05 15:25:39,160 - INFO - Sukses cleaning case_021.txt. 27885 -> 7062 chars, 1101 tokens.
2026-06-05 15:26:04,897 - INFO - Sukses cleaning case_022.txt. 32499 -> 6744 chars, 1038 tokens.
2026-06-05 15:26:40,199 - INFO - Sukses cleaning case_023.txt. 25516 -> 6729 chars, 1025 tokens.
2026-06-05 15:27:54,248 - INFO - Sukses cleaning case_024.txt. 62038 -> 17337 chars, 2712 tokens.
2026-06-05 15:28:29,301 - INFO - Sukses cleaning case_025.txt. 30806 -> 7085 chars, 1090 tokens.
2026-06-05 15:29:08,847 - INFO - Sukses cleaning case_026.txt. 13054 -> 3372 chars, 520 tokens.
2026-06-05 15:30:19,291 - INFO - Sukses cleaning case_027.txt. 37666 -> 9937 chars, 1496 tokens.
2026-06-05 15:30:56,121 - INFO - Sukses cleaning case_028.txt. 31029 -> 8038 chars, 1251 tokens.
2026-06-05 15:31:10,935 - INFO - Sukses cleaning case_029.txt. 15532 -> 3681 chars, 560 tokens.
2026-06-05 15:32:06,781 - INFO - Sukses cleaning case_030.txt. 32244 -> 8162 chars, 1241 tokens.
2026-06-05 15:33:11,775 - INFO - Sukses cleaning case_031.txt. 35574 -> 9485 chars, 1502 tokens.
2026-06-05 15:33:43,196 - INFO - Sukses cleaning case_032.txt. 23110 -> 6155 chars, 948 tokens.
2026-06-05 15:34:43,394 - INFO - Sukses cleaning case_033.txt. 54276 -> 15451 chars, 2389 tokens.
2026-06-05 15:35:23,614 - INFO - Sukses cleaning case_034.txt. 63864 -> 17571 chars, 2698 tokens.
2026-06-05 15:35:56,968 - INFO - Sukses cleaning case_035.txt. 47825 -> 13048 chars, 2045 tokens.
2026-06-05 15:36:29,103 - INFO - Sukses cleaning case_036.txt. 47284 -> 12768 chars, 1996 tokens.
2026-06-05 15:37:03,475 - INFO - Sukses cleaning case_037.txt. 37899 -> 9416 chars, 1427 tokens.
2026-06-05 15:37:03,510 - INFO - Sukses cleaning case_038.txt. 37899 -> 9416 chars, 1427 tokens.
2026-06-05 15:37:16,716 - INFO - Sukses cleaning case_039.txt. 12850 -> 3198 chars, 498 tokens.
2026-06-05 15:37:33,275 - INFO - Sukses cleaning case_040.txt. 28682 -> 7415 chars, 1137 tokens.
2026-06-05 15:38:13,512 - INFO - Sukses cleaning case_041.txt. 40245 -> 11348 chars, 1710 tokens.
2026-06-05 15:38:39,383 - INFO - Sukses cleaning case_042.txt. 37638 -> 10325 chars, 1610 tokens.
2026-06-05 15:38:49,534 - INFO - Sukses cleaning case_043.txt. 16939 -> 4531 chars, 695 tokens.
2026-06-05 15:39:07,908 - INFO - Sukses cleaning case_044.txt. 28534 -> 7481 chars, 1140 tokens.
2026-06-05 15:39:17,993 - INFO - Sukses cleaning case_045.txt. 18352 -> 4373 chars, 679 tokens.
2026-06-05 15:39:37,704 - INFO - Sukses cleaning case_046.txt. 28001 -> 6655 chars, 1057 tokens.
2026-06-05 15:39:55,832 - INFO - Sukses cleaning case_047.txt. 18566 -> 4687 chars, 717 tokens.
2026-06-05 15:41:01,872 - INFO - Sukses cleaning case_048.txt. 42163 -> 11957 chars, 1804 tokens.
2026-06-05 15:41:30,860 - INFO - Sukses cleaning case_049.txt. 36558 -> 10870 chars, 1656 tokens.
2026-06-05 15:41:57,939 - INFO - Sukses cleaning case_050.txt. 31218 -> 8225 chars, 1251 tokens.
2026-06-05 15:42:17,040 - INFO - Sukses cleaning case_051.txt. 34418 -> 8559 chars, 1314 tokens.
2026-06-05 15:42:53,024 - INFO - Sukses cleaning case_052.txt. 28795 -> 7704 chars, 1164 tokens.
2026-06-05 15:43:54,933 - INFO - Sukses cleaning case_053.txt. 32295 -> 9184 chars, 1354 tokens.
2026-06-05 15:44:45,524 - INFO - Sukses cleaning case_054.txt. 37260 -> 10140 chars, 1525 tokens.
2026-06-05 15:45:13,915 - INFO - Sukses cleaning case_055.txt. 28674 -> 7668 chars, 1204 tokens.
2026-06-05 15:46:26,125 - INFO - Sukses cleaning case_056.txt. 69223 -> 18062 chars, 2778 tokens.
2026-06-05 15:46:40,704 - INFO - Sukses cleaning case_057.txt. 13448 -> 2865 chars, 445 tokens.
2026-06-05 15:47:57,537 - INFO - Sukses cleaning case_058.txt. 59168 -> 17669 chars, 2628 tokens.
2026-06-05 15:49:00,649 - INFO - Sukses cleaning case_059.txt. 34326 -> 9805 chars, 1492 tokens.
2026-06-05 15:49:39,301 - INFO - Sukses cleaning case_060.txt. 17196 -> 4457 chars, 701 tokens.
2026-06-05 15:50:06,288 - INFO - Sukses cleaning case_061.txt. 26873 -> 7309 chars, 1113 tokens.
2026-06-05 15:50:23,182 - INFO - Sukses cleaning case_062.txt. 13727 -> 3478 chars, 528 tokens.
